commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_3b514969a9bfa599308e,Lk 6:17-23,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_400e62f7580d4b6c4e0f,Mark 12:41-44,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_10a2de1e2fe898df43b5,Mark 14:3-9,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_92aae2895a59ca365431,Matt 4:23-25,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_80b8f58fe4c9388d024c,Matt 5:1-16,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_30bf0358b1d84ec910c8,Ps 102:13 (LXX Ps 101:13),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_ccee17be9661ee290fd7,Ps 102:16 (LXX Ps 101:16),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_4579518429cde4306c1a,Ps 102:19-21 (LXX Ps 101:19-21),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_4443600214caa17fcaee,Ps 110:4-6 (LXX Ps 109:4-6),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_0719aba1fd722ef13383,Ps 132:10 (LXX Ps 131:10),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_e2d77d40134145b5f4c6,Ps 132:17 (LXX Ps 131:17),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_48e4d010b6ec36c5473d,Ps 132:18 (LXX Ps 131:18),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_ebdf693905a6caa039cc,Ps 132:9 (LXX Ps 131:9),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_af9f6ba2c99b7c7140cc,Ps 13:1 (LXX Ps 12:1),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_6d381e86e45c0166e67c,Ps 13:3 (LXX Ps 12:3),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_7a86e72c0ef4688be58e,Ps 73:23 (LXX Ps 72:23),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
kiyahk-01-01,Kiyahk 1,"The Departure of St. Peter Elrahawy, Bishop of Gaza",hierarch,rid_59a4739e08bb44f1596a,Ps 73:24 (LXX Ps 72:24),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
